Bill_Id,Status,Customer,Contact,Address,Load_Type,Port_of_departure,Port_of_destination,Weight,Cube,Pieces,Tariff,Additional_service_Code,create_date,create_user,rate_id,FRT,ACC,DEST,CCS,CONS,CARGO,HAZ,LONG_Length,OVR_WGT,Total_Charge,rate_Date,rate_User
18369,PEND,Alex Corp,Alex,"Honolulu, US",Container,SHA,HON,1950000,0,2,554I,,1/20/2014,dstark,18369,"312,000.00",10.29,0,2.03,0,9,0,0,0,"312,021.32",1/25/2014,nnoor
18370,PEND,Alex Corp,Alex,"Honolulu, US",Container,SHA,HON,1950000,0,0,554I,,1/20/2014,dstark,18370,"156,000.00",10.29,0,2.03,0,0,0,0,0,"156,012.32",1/25/2014,nnoor
18371,PEND,Alex Corp,Alex,"Honolulu, US",Container,SHA,HON,1950000,0,18,554I,,1/20/2014,dstark,18371,"2,808,000.00",10.29,0,2.03,0,9,0,0,0,"2,808,021.32",1/25/2014,nnoor
18372,PEND,Alex Corp,Alex,"Honolulu, US",Container,SHA,HON,1950000,0,2,554I,,1/20/2014,dstark,18372,"312,000.00",10.29,0,2.03,0,9,0,0,0,"312,021.32",1/25/2014,nnoor
18373,PEND,Alex Corp,Alex,"Honolulu, US",Container,SHA,HON,1950000,0,0,554I,,1/20/2014,dstark,18373,"156,000.00",10.29,0,2.03,0,0,0,0,0,"156,012.32",1/25/2014,nnoor
18374,PEND,Alex Corp,Alex,"Honolulu, US",Container,SHA,HON,1950000,0,0,554I,,1/20/2014,dstark,18374,"156,000.00",10.29,0,2.03,0,0,0,0,0,"156,012.32",1/25/2014,nnoor
18375,PEND,Alex Corp,Alex,"Honolulu, US",Container,SHA,HON,1950000,0,0,554I,,1/20/2014,dstark,18375,"156,000.00",10.29,0,2.03,0,0,0,0,0,"156,012.32",1/25/2014,nnoor
18376,PEND,Alex Corp,Alex,"Honolulu, US",Container,SHA,HON,1950000,0,0,554I,,1/20/2014,dstark,18376,"156,000.00",10.29,0,2.03,0,0,0,0,0,"156,012.32",1/25/2014,nnoor
18377,PEND,Alex Corp,Alex,"Honolulu, US",Container,SHA,HON,1968000,0,0,554I,,1/20/2014,dstark,18377,"157,440.00",10.29,0,2.03,0,0,0,0,0,"157,452.32",1/25/2014,nnoor
18378,PEND,Alex Corp,Alex,"Honolulu, US",Container,SHA,HON,1970000,0,1,554I,,1/20/2014,dstark,18378,"157,600.00",10.29,0,2.03,0,0,0,0,0,"157,612.32",1/25/2014,nnoor
18379,PEND,Alex Corp,Alex,"Honolulu, US",Container,SHA,HON,1970000,0,0,554I,,1/20/2014,dstark,18379,"157,600.00",10.29,0,2.03,0,0,0,0,0,"157,612.32",1/25/2014,nnoor
18380,PEND,Alex Corp,Alex,"Honolulu, US",Container,SHA,HON,1980000,0,0,554I,,1/20/2014,dstark,18380,"158,400.00",10.29,0,2.03,0,0,0,0,0,"158,412.32",1/25/2014,nnoor
18381,PEND,Alex Corp,Alex,"Honolulu, US",Container,SHA,HON,1980780,0,0,554I,,1/20/2014,dstark,18381,"158,462.40",10.29,0,2.03,0,0,0,0,0,"158,474.72",1/25/2014,nnoor
18382,PEND,Alex Corp,Alex,"Honolulu, US",Container,SHA,HON,1983742,0,0,554I,,1/20/2014,dstark,18382,"158,699.36",10.29,0,2.03,0,0,0,0,0,"158,711.68",1/25/2014,nnoor
18383,PEND,Alex Corp,Alex,"Honolulu, US",Container,SHA,HON,1989796,0,0,554I,,1/20/2014,dstark,18383,"159,183.68",10.29,0,2.03,0,0,0,0,0,"159,196.00",1/25/2014,nnoor
18384,PEND,Alex Corp,Alex,"Honolulu, US",Container,SHA,HON,1990000,0,0,554I,,1/20/2014,dstark,18384,"159,200.00",10.29,0,2.03,0,0,0,0,0,"159,212.32",1/25/2014,nnoor
18385,PEND,Alex Corp,Alex,"Honolulu, US",Container,SHA,HON,1992605,0,1,554I,,1/20/2014,dstark,18385,"159,408.40",10.29,0,2.03,0,0,0,0,0,"159,420.72",1/25/2014,nnoor
18386,PEND,Alex Corp,Alex,"Honolulu, US",Container,SHA,HON,2000000,0,2,554I,,1/20/2014,dstark,18386,"320,000.00",10.29,0,2.03,0,9,0,0,0,"320,021.32",1/25/2014,nnoor
18387,PEND,Alex Corp,Alex,"Honolulu, US",Container,SHA,HON,2000000,0,1,554I,,1/20/2014,dstark,18387,"160,000.00",10.29,0,2.03,0,0,0,0,0,"160,012.32",1/25/2014,nnoor
18388,PEND,Alex Corp,Alex,"Honolulu, US",Container,SHA,HON,2000000,0,1,554I,,1/20/2014,dstark,18388,"160,000.00",10.29,0,2.03,0,0,0,0,0,"160,012.32",1/25/2014,nnoor
18389,PEND,Alex Corp,Alex,"Honolulu, US",Container,SHA,HON,2000000,0,1,554I,,1/20/2014,dstark,18389,"160,000.00",10.29,0,2.03,0,0,0,0,0,"160,012.32",1/25/2014,nnoor
18390,PEND,Alex Corp,Alex,"Honolulu, US",Container,SHA,HON,2000000,0,0,554I,,1/20/2014,dstark,18390,"160,000.00",10.29,0,2.03,0,0,0,0,0,"160,012.32",1/25/2014,nnoor
18391,PEND,Alex Corp,Alex,"Honolulu, US",Container,SHA,HON,2000000,0,0,554I,,1/20/2014,dstark,18391,"160,000.00",10.29,0,2.03,0,0,0,0,0,"160,012.32",1/25/2014,nnoor
18392,PEND,Alex Corp,Alex,"Honolulu, US",Container,SHA,HON,2000000,0,1,554I,,1/20/2014,dstark,18392,"160,000.00",10.29,0,2.03,0,0,0,0,0,"160,012.32",1/25/2014,nnoor
18393,PEND,Alex Corp,Alex,"Honolulu, US",Container,SHA,HON,2000000,0,0,554I,,1/20/2014,dstark,18393,"160,000.00",10.29,0,2.03,0,0,0,0,0,"160,012.32",1/25/2014,nnoor
18394,PEND,Alex Corp,Alex,"Honolulu, US",Container,SHA,HON,2000000,0,3441,554I,,1/20/2014,dstark,18394,"550,560,000.00",10.29,0,2.03,0,9,0,0,0,"550,560,021.32",1/25/2014,nnoor
18395,PEND,Alex Corp,Alex,"Honolulu, US",Container,SHA,HON,2000000,0,0,554I,,1/20/2014,dstark,18395,"160,000.00",10.29,0,2.03,0,0,0,0,0,"160,012.32",1/25/2014,nnoor
18396,PEND,Alex Corp,Alex,"Honolulu, US",Container,SHA,HON,2000000,0,0,554I,,1/20/2014,dstark,18396,"160,000.00",10.29,0,2.03,0,0,0,0,0,"160,012.32",1/25/2014,nnoor
18397,PEND,Alex Corp,Alex,"Honolulu, US",Container,SHA,HON,2000000,0,0,554I,,1/20/2014,dstark,18397,"160,000.00",10.29,0,2.03,0,0,0,0,0,"160,012.32",1/25/2014,nnoor
18398,PEND,Alex Corp,Alex,"Honolulu, US",Container,SHA,HON,2000000,0,0,554I,,1/20/2014,dstark,18398,"160,000.00",10.29,0,2.03,0,0,0,0,0,"160,012.32",1/25/2014,nnoor
18399,PEND,Alex Corp,Alex,"Honolulu, US",Container,SHA,HON,2000000,0,0,554I,,1/20/2014,dstark,18399,"160,000.00",10.29,0,2.03,0,0,0,0,0,"160,012.32",1/25/2014,nnoor
18400,PEND,Alex Corp,Alex,"Honolulu, US",Container,SHA,HON,2000000,0,0,554I,,1/20/2014,dstark,18400,"160,000.00",10.29,0,2.03,0,0,0,0,0,"160,012.32",1/25/2014,nnoor
18401,PEND,Alex Corp,Alex,"Honolulu, US",Container,SHA,HON,2006000,0,0,554I,,1/20/2014,dstark,18401,"160,480.00",10.29,0,2.03,0,0,0,0,0,"160,492.32",1/25/2014,nnoor
18402,PEND,Alex Corp,Alex,"Honolulu, US",Container,SHA,HON,2010000,0,0,554I,,1/20/2014,dstark,18402,"160,800.00",10.29,0,2.03,0,0,0,0,0,"160,812.32",1/25/2014,nnoor
18403,PEND,Alex Corp,Alex,"Honolulu, US",Container,SHA,HON,2018150,181016,0,554I,,1/20/2014,dstark,18403,"161,452.00",10.29,0,2.03,0,0,0,"23,519.08",0,"184,983.40",1/25/2014,nnoor
18404,PEND,Alex Corp,Alex,"Honolulu, US",Container,SHA,HON,2020000,0,0,554I,,1/20/2014,dstark,18404,"161,600.00",10.29,0,2.03,0,0,0,0,0,"161,612.32",1/25/2014,nnoor
18405,PEND,Alex Corp,Alex,"Honolulu, US",Container,SHA,HON,2022496,0,0,554I,,1/20/2014,dstark,18405,"161,799.68",10.29,0,2.03,0,0,0,0,0,"161,812.00",1/25/2014,nnoor
18406,PEND,Alex Corp,Alex,"Honolulu, US",Container,SHA,HON,2036098,0,0,554I,,1/20/2014,dstark,18406,"162,887.84",10.29,0,2.03,0,0,0,0,0,"162,900.16",1/25/2014,nnoor
18407,PEND,Alex Corp,Alex,"Honolulu, US",Container,SHA,HON,2040000,0,1,554I,,1/20/2014,dstark,18407,"163,200.00",10.29,0,2.03,0,0,0,0,0,"163,212.32",1/25/2014,nnoor
18408,PEND,Alex Corp,Alex,"Honolulu, US",Container,SHA,HON,2040000,0,0,554I,,1/20/2014,dstark,18408,"163,200.00",10.29,0,2.03,0,0,0,0,0,"163,212.32",1/25/2014,nnoor
18409,PEND,Alex Corp,Alex,"Honolulu, US",Container,SHA,HON,2041364,171862,0,554I,,1/20/2014,dstark,18409,"163,309.12",10.29,0,2.03,0,0,0,"22,329.06",0,"185,650.50",1/25/2014,nnoor
18410,PEND,Alex Corp,Alex,"Honolulu, US",Container,SHA,HON,2050000,0,0,554I,,1/20/2014,dstark,18410,"164,000.00",10.29,0,2.03,0,0,0,0,0,"164,012.32",1/25/2014,nnoor
18411,PEND,Alex Corp,Alex,"Honolulu, US",Container,SHA,HON,2050000,0,0,554I,,1/20/2014,dstark,18411,"164,000.00",10.29,0,2.03,0,0,0,0,0,"164,012.32",1/25/2014,nnoor
18412,PEND,Alex Corp,Alex,"Honolulu, US",Container,SHA,HON,2050000,0,0,554I,,1/20/2014,dstark,18412,"164,000.00",10.29,0,2.03,0,0,0,0,0,"164,012.32",1/25/2014,nnoor
18413,PEND,Alex Corp,Alex,"Honolulu, US",Container,SHA,HON,2050000,0,0,554I,,1/20/2014,dstark,18413,"164,000.00",10.29,0,2.03,0,0,0,0,0,"164,012.32",1/25/2014,nnoor
18414,PEND,Alex Corp,Alex,"Honolulu, US",Container,SHA,HON,2050000,0,10,554I,,1/20/2014,dstark,18414,"1,640,000.00",10.29,0,2.03,0,9,0,0,0,"1,640,021.32",1/25/2014,nnoor
18415,PEND,Alex Corp,Alex,"Honolulu, US",Container,SHA,HON,2050000,0,5,554I,,1/20/2014,dstark,18415,"820,000.00",10.29,0,2.03,0,9,0,0,0,"820,021.32",1/25/2014,nnoor
18416,PEND,Alex Corp,Alex,"Honolulu, US",Container,SHA,HON,2050000,0,0,554I,,1/20/2014,dstark,18416,"164,000.00",10.29,0,2.03,0,0,0,0,0,"164,012.32",1/25/2014,nnoor
18417,PEND,Alex Corp,Alex,"Honolulu, US",Container,SHA,HON,2050000,0,1005,554I,,1/20/2014,dstark,18417,"164,820,000.00",10.29,0,2.03,0,9,0,0,0,"164,820,021.32",1/25/2014,nnoor
18418,PEND,Alex Corp,Alex,"Honolulu, US",Container,SHA,HON,2050000,0,0,554I,,1/20/2014,dstark,18418,"164,000.00",10.29,0,2.03,0,0,0,0,0,"164,012.32",1/25/2014,nnoor
18419,PEND,Alex Corp,Alex,"Honolulu, US",Container,SHA,HON,2050000,0,0,554I,,1/20/2014,dstark,18419,"164,000.00",10.29,0,2.03,0,0,0,0,0,"164,012.32",1/25/2014,nnoor
18420,PEND,Alex Corp,Alex,"Honolulu, US",Container,SHA,HON,2050000,0,0,554I,,1/20/2014,dstark,18420,"164,000.00",10.29,0,2.03,0,0,0,0,0,"164,012.32",1/25/2014,nnoor
18421,PEND,Alex Corp,Alex,"Honolulu, US",Container,SHA,HON,2050000,0,0,554I,,1/20/2014,dstark,18421,"164,000.00",10.29,0,2.03,0,0,0,0,0,"164,012.32",1/25/2014,nnoor
18422,PEND,Alex Corp,Alex,"Honolulu, US",Container,SHA,HON,2050000,0,0,554I,,1/20/2014,dstark,18422,"164,000.00",10.29,0,2.03,0,0,0,0,0,"164,012.32",1/25/2014,nnoor
18423,PEND,Alex Corp,Alex,"Seattle, US",Container,SHA,SEA,2051313,0,0,554I,,1/20/2014,achadaluri,18423,"164,105.04",10.29,0,2.03,0,0,0,0,0,"164,117.36",1/25/2014,nnoor
18424,PEND,Alex Corp,Alex,"Seattle, US",Container,SHA,SEA,2056000,0,0,554I,,1/20/2014,achadaluri,18424,"164,480.00",10.29,0,2.03,0,0,0,0,0,"164,492.32",1/25/2014,nnoor
18425,PEND,Alex Corp,Alex,"Seattle, US",Container,SHA,SEA,2070000,0,0,554I,,1/20/2014,achadaluri,18425,"165,600.00",10.29,0,2.03,0,0,0,0,0,"165,612.32",1/25/2014,nnoor
18426,PEND,Alex Corp,Alex,"Seattle, US",Container,SHA,SEA,2070000,0,0,554I,,1/20/2014,achadaluri,18426,"165,600.00",10.29,0,2.03,0,0,0,0,0,"165,612.32",1/25/2014,nnoor
18427,PEND,Alex Corp,Alex,"Seattle, US",Container,SYD,SEA,2070000,0,0,554I,,1/20/2014,achadaluri,18427,"165,600.00",10.29,0,2.03,0,0,0,0,0,"165,612.32",1/25/2014,nnoor
18428,PEND,One timer 3,Edward,"Seattle, US",Container,SYD,SEA,2080000,0,0,554I,,1/20/2014,achadaluri,18428,"166,400.00",10.29,0,2.03,0,0,0,0,0,"166,412.32",1/25/2014,nnoor
18429,PEND,One timer 4,Edward,"Seattle, US",Container,SYD,SEA,2085000,0,0,554I,,1/20/2014,achadaluri,18429,"166,800.00",10.29,0,2.03,0,0,0,0,0,"166,812.32",1/25/2014,nnoor
18430,PEND,One timer 5,Edward,"Seattle, US",Container,SYD,SEA,2085000,0,0,554I,,1/20/2014,achadaluri,18430,"166,800.00",10.29,0,2.03,0,0,0,0,0,"166,812.32",1/25/2014,nnoor
18431,PEND,One timer 6,Edward,"Seattle, US",Container,SYD,SEA,2096599,0,0,554I,,1/20/2014,achadaluri,18431,"167,727.92",10.29,0,2.03,0,0,0,0,0,"167,740.24",1/25/2014,nnoor
18432,PEND,One timer 7,Edward,"Seattle, US",Container,SYD,SEA,2100000,0,0,554I,,1/20/2014,achadaluri,18432,"168,000.00",10.29,0,2.03,0,0,0,0,0,"168,012.32",1/25/2014,nnoor
18433,PEND,One timer 8,Edward,"Seattle, US",Container,SYD,SEA,2100000,0,0,554I,,1/20/2014,achadaluri,18433,"168,000.00",10.29,0,2.03,0,0,0,0,0,"168,012.32",1/25/2014,nnoor
18434,PEND,One timer 9,Edward,"Seattle, US",Container,SYD,SEA,2100000,0,0,554I,,1/20/2014,achadaluri,18434,"168,000.00",10.29,0,2.03,0,0,0,0,0,"168,012.32",1/25/2014,nnoor
18435,PEND,One timer 10,Edward,"Seattle, US",Container,SYD,SEA,2100000,0,0,554I,,1/20/2014,achadaluri,18435,"168,000.00",10.29,0,2.03,0,0,0,0,0,"168,012.32",1/25/2014,nnoor
18436,PEND,One timer 11,Edward,"Seattle, US",Container,SYD,SEA,2100000,0,0,554I,,1/20/2014,achadaluri,18436,"168,000.00",10.29,0,2.03,0,0,0,0,0,"168,012.32",1/25/2014,nnoor
18437,PEND,One timer 12,Edward,"Seattle, US",Container,SYD,SEA,2100000,0,0,554I,,1/20/2014,achadaluri,18437,"168,000.00",10.29,0,2.03,0,0,0,0,0,"168,012.32",1/25/2014,nnoor
18438,PEND,One timer 13,Edward,"Seattle, US",Container,SYD,SEA,2100000,0,0,554I,,1/20/2014,achadaluri,18438,"168,000.00",10.29,0,2.03,0,0,0,0,0,"168,012.32",1/25/2014,nnoor
18439,PEND,One timer 14,Edward,"Seattle, US",Container,SYD,SEA,2100000,0,0,554I,,1/20/2014,achadaluri,18439,"168,000.00",10.29,0,2.03,0,0,0,0,0,"168,012.32",1/25/2014,nnoor
18440,PEND,One timer 15,Edward,"Seattle, US",Container,SYD,SEA,2100000,0,0,554I,,1/20/2014,achadaluri,18440,"168,000.00",10.29,0,2.03,0,0,0,0,0,"168,012.32",1/25/2014,nnoor
18441,PEND,One timer 16,Edward,"Seattle, US",Container,SYD,SEA,2100000,0,0,554I,,1/20/2014,achadaluri,18441,"168,000.00",10.29,0,2.03,0,0,0,0,0,"168,012.32",1/25/2014,nnoor
18442,PEND,One timer 17,Edward,"Seattle, US",Container,SYD,SEA,2100000,0,0,554I,,1/20/2014,achadaluri,18442,"168,000.00",10.29,0,2.03,0,0,0,0,0,"168,012.32",1/25/2014,nnoor
18443,PEND,One timer 18,Edward,"Seattle, US",Container,SYD,SEA,2102844,0,0,554I,,1/20/2014,achadaluri,18443,"168,227.52",10.29,0,2.03,0,0,0,0,0,"168,239.84",1/25/2014,nnoor
18444,PEND,One timer 19,Edward,"Seattle, US",Container,SYD,SEA,2114680,0,0,554I,,1/20/2014,achadaluri,18444,"169,174.40",10.29,0,2.03,0,0,0,0,0,"169,186.72",1/25/2014,nnoor
18445,PEND,One timer 20,Edward,"Seattle, US",Container,SYD,SEA,2114680,0,0,554I,,1/20/2014,achadaluri,18445,"169,174.40",10.29,0,2.03,0,0,0,0,0,"169,186.72",1/25/2014,nnoor
18446,PEND,One timer 21,Edward,"Seattle, US",Container,SYD,SEA,2114680,0,0,554I,,1/20/2014,achadaluri,18446,"169,174.40",10.29,0,2.03,0,0,0,0,0,"169,186.72",1/25/2014,nnoor
18447,PEND,One timer 22,Edward,"Seattle, US",Container,SYD,SEA,2132000,0,0,554I,,1/20/2014,achadaluri,18447,"170,560.00",10.29,0,2.03,0,0,0,0,0,"170,572.32",1/25/2014,nnoor
18448,PEND,One timer 23,Edward,"Seattle, US",Container,SYD,SEA,2132000,0,0,554I,,1/20/2014,achadaluri,18448,"170,560.00",10.29,0,2.03,0,0,0,0,0,"170,572.32",1/25/2014,nnoor
18449,PEND,One timer 24,Edward,"Seattle, US",Container,SYD,SEA,2132000,0,0,554I,,1/20/2014,achadaluri,18449,"170,560.00",10.29,0,2.03,0,0,0,0,0,"170,572.32",1/25/2014,nnoor
18450,PEND,One timer 25,Edward,"Seattle, US",Container,SYD,SEA,2132000,0,0,554I,,1/20/2014,achadaluri,18450,"170,560.00",10.29,0,2.03,0,0,0,0,0,"170,572.32",1/25/2014,nnoor
18451,PEND,One timer 26,Edward,"Seattle, US",Container,SYD,SEA,2132000,0,0,554I,,1/20/2014,achadaluri,18451,"170,560.00",10.29,0,2.03,0,0,0,0,0,"170,572.32",1/25/2014,nnoor
18452,PEND,One timer 27,Edward,"Seattle, US",Container,SYD,SEA,2132000,0,0,554I,,1/20/2014,achadaluri,18452,"170,560.00",10.29,0,2.03,0,0,0,0,0,"170,572.32",1/25/2014,nnoor
18453,PEND,One timer 28,Edward,"Seattle, US",Container,SYD,SEA,2140000,0,0,554I,,1/20/2014,achadaluri,18453,"171,200.00",10.29,0,2.03,0,0,0,0,0,"171,212.32",1/25/2014,nnoor
18454,PEND,One timer 29,Edward,"Seattle, US",Container,SYD,SEA,2150000,0,0,554I,,1/20/2014,achadaluri,18454,"172,000.00",10.29,0,2.03,0,0,0,0,0,"172,012.32",1/25/2014,nnoor
18455,PEND,One timer 30,Edward,"Seattle, US",Container,SYD,SEA,2150000,0,0,554I,,1/20/2014,achadaluri,18455,"172,000.00",10.29,0,2.03,0,0,0,0,0,"172,012.32",1/25/2014,nnoor
18456,PEND,One timer 31,Edward,"Seattle, US",Container,SYD,SEA,2150000,0,0,554I,,1/20/2014,achadaluri,18456,"172,000.00",10.29,0,2.03,0,0,0,0,0,"172,012.32",1/25/2014,nnoor
18457,PEND,One timer 32,Edward,"Seattle, US",Container,SYD,SEA,2150000,0,0,554I,,1/20/2014,achadaluri,18457,"172,000.00",10.29,0,2.03,0,0,0,0,0,"172,012.32",1/25/2014,nnoor
18458,PEND,One timer 33,Edward,"Seattle, US",Container,SYD,SEA,2150000,0,0,554I,,1/20/2014,achadaluri,18458,"172,000.00",10.29,0,2.03,0,0,0,0,0,"172,012.32",1/25/2014,nnoor
18459,PEND,One timer 34,Edward,"Seattle, US",Container,SYD,SEA,2150000,0,0,554I,,1/20/2014,achadaluri,18459,"172,000.00",10.29,0,2.03,0,0,0,0,0,"172,012.32",1/25/2014,nnoor
18460,PEND,One timer 35,Edward,"Seattle, US",Container,SYD,SEA,2150000,0,0,554I,,1/20/2014,achadaluri,18460,"172,000.00",10.29,0,2.03,0,0,0,0,0,"172,012.32",1/25/2014,nnoor
18461,PEND,One timer 36,Edward,"Seattle, US",Container,SYD,SEA,2150000,0,0,554I,,1/20/2014,achadaluri,18461,"172,000.00",10.29,0,2.03,0,0,0,0,0,"172,012.32",1/25/2014,nnoor
18462,PEND,One timer 37,Edward,"Seattle, US",Container,SYD,SEA,2150000,0,0,554I,,1/20/2014,achadaluri,18462,"172,000.00",10.29,0,2.03,0,0,0,0,0,"172,012.32",1/25/2014,nnoor
18463,PEND,One timer 38,Edward,"Seattle, US",Container,SYD,SEA,2168000,0,0,554I,,1/20/2014,achadaluri,18463,"173,440.00",10.29,0,2.03,0,0,0,0,0,"173,452.32",1/25/2014,nnoor
18464,PEND,One timer 39,Edward,"Seattle, US",Container,SYD,SEA,2168877,0,0,554I,,1/20/2014,achadaluri,18464,"173,510.16",10.29,0,2.03,0,0,0,0,0,"173,522.48",1/25/2014,nnoor
18465,PEND,One timer 40,Edward,"Seattle, US",Container,SYD,SEA,2168877,0,0,554I,,1/20/2014,achadaluri,18465,"173,510.16",10.29,0,2.03,0,0,0,0,0,"173,522.48",1/25/2014,nnoor
18466,PEND,One timer 41,Edward,"Seattle, US",Container,SYD,SEA,2168877,0,0,554I,,1/20/2014,achadaluri,18466,"173,510.16",10.29,0,2.03,0,0,0,0,0,"173,522.48",1/25/2014,nnoor
18467,PEND,One timer 42,Edward,"Seattle, US",Container,SYD,SEA,2170000,0,0,554I,,1/20/2014,achadaluri,18467,"173,600.00",10.29,0,2.03,0,0,0,0,0,"173,612.32",1/25/2014,nnoor
18468,PEND,One timer 43,Edward,"Seattle, US",Container,SYD,SEA,2172856,0,0,554I,,1/20/2014,achadaluri,18468,"173,828.48",10.29,0,2.03,0,0,0,0,0,"173,840.80",1/25/2014,nnoor
18469,PEND,One timer 44,Edward,"Seattle, US",Container,SYD,SEA,2179906,176611,0,554I,,1/20/2014,achadaluri,18469,"174,392.48",10.29,0,2.03,0,0,0,"22,946.43",0,"197,351.23",1/25/2014,nnoor
18470,PEND,One timer 45,Edward,"Seattle, US",Container,SYD,SEA,2180000,0,0,554I,,1/20/2014,achadaluri,18470,"174,400.00",10.29,0,2.03,0,0,0,0,0,"174,412.32",1/25/2014,nnoor
18471,PEND,One timer 46,Edward,"Seattle, US",Container,SYD,SEA,2190728,0,0,554I,,1/20/2014,achadaluri,18471,"175,258.24",10.29,0,2.03,0,0,0,0,0,"175,270.56",1/25/2014,nnoor
18472,PEND,One timer 47,Edward,"Seattle, US",Container,HON,SEA,2200000,0,0,554I,,1/20/2014,achadaluri,18472,"176,000.00",10.29,0,2.03,0,0,0,0,0,"176,012.32",1/25/2014,nnoor
18473,PEND,One timer 48,Edward,"Seattle, US",Container,HON,SEA,2200000,0,0,554I,,1/20/2014,achadaluri,18473,"176,000.00",10.29,0,2.03,0,0,0,0,0,"176,012.32",1/25/2014,nnoor
18474,PEND,One timer 49,Edward,"Seattle, US",Container,HON,SEA,2200000,0,0,554I,,1/20/2014,achadaluri,18474,"176,000.00",10.29,0,2.03,0,0,0,0,0,"176,012.32",1/25/2014,nnoor
18475,PEND,One timer 50,Edward,"Seattle, US",Container,HON,SEA,2200000,0,0,554I,,1/20/2014,achadaluri,18475,"176,000.00",10.29,0,2.03,0,0,0,0,0,"176,012.32",1/25/2014,nnoor
18476,PEND,One timer 51,Edward,"Seattle, US",Container,HON,SEA,2200000,0,0,554I,,1/20/2014,achadaluri,18476,"176,000.00",10.29,0,2.03,0,0,0,0,0,"176,012.32",1/25/2014,nnoor
18477,PEND,One timer 52,Edward,"Seattle, US",Container,HON,SEA,2200000,0,0,554I,,1/20/2014,achadaluri,18477,"176,000.00",10.29,0,2.03,0,0,0,0,0,"176,012.32",1/25/2014,nnoor
18478,PEND,One timer 53,Edward,"Seattle, US",Container,HON,SEA,2200000,0,0,554I,,1/20/2014,achadaluri,18478,"176,000.00",10.29,0,2.03,0,0,0,0,0,"176,012.32",1/25/2014,nnoor
18479,PEND,One timer 54,Edward,"Seattle, US",Container,HON,SEA,2200000,0,0,554I,,1/20/2014,achadaluri,18479,"176,000.00",10.29,0,2.03,0,0,0,0,0,"176,012.32",1/25/2014,nnoor
18480,PEND,One timer 55,Edward,"Seattle, US",Container,HON,SEA,2200000,0,0,554I,,1/20/2014,achadaluri,18480,"176,000.00",10.29,0,2.03,0,0,0,0,0,"176,012.32",1/25/2014,nnoor
18481,PEND,One timer 56,Edward,"Seattle, US",Container,HON,SEA,2200000,0,0,554I,,1/20/2014,achadaluri,18481,"176,000.00",10.29,0,2.03,0,0,0,0,0,"176,012.32",1/25/2014,nnoor
18482,PEND,One timer 57,Edward,"Seattle, US",Container,HON,SEA,2200000,0,0,554I,,1/20/2014,achadaluri,18482,"176,000.00",10.29,0,2.03,0,0,0,0,0,"176,012.32",1/25/2014,nnoor
18483,PEND,One timer 58,Edward,"Seattle, US",Container,HON,SEA,2219153,0,0,554I,,1/20/2014,achadaluri,18483,"177,532.24",10.29,0,2.03,0,0,0,0,0,"177,544.56",1/25/2014,nnoor
18484,PEND,One timer 59,Edward,"Seattle, US",Container,HON,SEA,2224000,0,0,554I,,1/20/2014,achadaluri,18484,"177,920.00",10.29,0,2.03,0,0,0,0,0,"177,932.32",1/25/2014,nnoor
18485,PEND,One timer 60,Edward,"Seattle, US",Container,HON,SEA,2242000,0,0,554I,,1/20/2014,achadaluri,18485,"179,360.00",10.29,0,2.03,0,0,0,0,0,"179,372.32",1/25/2014,nnoor
18486,PEND,One timer 61,Edward,"Seattle, US",Container,HON,SEA,2250000,0,0,554I,,1/20/2014,achadaluri,18486,"180,000.00",10.29,0,2.03,0,0,0,0,0,"180,012.32",1/25/2014,nnoor
18487,PEND,One timer 62,Edward,"Seattle, US",Container,HON,SEA,2250000,0,31,554I,,1/20/2014,achadaluri,18487,"5,580,000.00",10.29,0,2.03,0,9,0,0,0,"5,580,021.32",1/25/2014,nnoor
18488,PEND,One timer 63,Edward,"Seattle, US",Container,HON,SEA,2250000,0,0,554I,,1/20/2014,achadaluri,18488,"180,000.00",10.29,0,2.03,0,0,0,0,0,"180,012.32",1/25/2014,nnoor
18489,PEND,One timer 64,Edward,"Seattle, US",Container,HON,SEA,2250000,0,0,554I,,1/20/2014,achadaluri,18489,"180,000.00",10.29,0,2.03,0,0,0,0,0,"180,012.32",1/25/2014,nnoor
18490,PEND,One timer 65,Edward,"Seattle, US",Container,HON,SEA,2250000,0,0,554I,,1/20/2014,achadaluri,18490,"180,000.00",10.29,0,2.03,0,0,0,0,0,"180,012.32",1/25/2014,nnoor
18491,PEND,One timer 66,Edward,"Seattle, US",Container,HON,SEA,2250000,0,0,554I,,1/20/2014,achadaluri,18491,"180,000.00",10.29,0,2.03,0,0,0,0,0,"180,012.32",1/25/2014,nnoor
18492,PEND,One timer 67,Edward,"Seattle, US",Container,SEA,SEA,2250000,0,0,554I,,1/20/2014,achadaluri,18492,"180,000.00",10.29,0,2.03,0,0,0,0,0,"180,012.32",1/25/2014,nnoor
18493,PEND,One timer 68,Edward,"Seattle, US",Container,SEA,SEA,2250000,0,0,554I,,1/20/2014,achadaluri,18493,"180,000.00",10.29,0,2.03,0,0,0,0,0,"180,012.32",1/25/2014,nnoor
18494,PEND,One timer 69,Edward,"Seattle, US",Container,SEA,SEA,2255000,0,0,554I,,1/20/2014,achadaluri,18494,"180,400.00",10.29,0,2.03,0,0,0,0,0,"180,412.32",1/25/2014,nnoor
